loan_id,customer_id,loan_amount,term_months,interest_rate,purpose,loan_status,disbursed_date
2279,1316,47481,36,21.91,Business Expansion,Current,2024-07-17
2280,1244,65935,24,16.32,Wedding,Current,2022-08-30
2281,260,43727,24,17.69,Medical,Paid Off,2024-11-19
2282,51,34158,24,21.96,Medical,Current,2023-01-17
2283,550,25609,24,19.59,Debt Consolidation,Paid Off,2024-09-25
2284,480,31218,48,15.2,Wedding,Paid Off,2022-07-17
2285,1442,24144,24,19.04,Home Renovation,Default,2023-06-23
2286,131,26981,24,14.83,Business Expansion,Current,2022-02-22
2287,964,57531,12,10.68,Debt Consolidation,Paid Off,2024-07-25
2288,1209,18281,6,11.0,Medical,Paid Off,2025-12-30
2289,53,31740,12,20.42,Vehicle,Current,2023-09-21
2290,948,30890,36,16.42,Debt Consolidation,Default,2022-06-19
2291,658,33585,48,11.78,Education,Current,2024-11-12
2292,337,21451,12,20.0,Debt Consolidation,Current,2023-03-31
2293,28,46077,6,11.98,Medical,Current,2026-03-05
2294,929,33515,48,17.01,Business Expansion,Default,2022-11-07
2295,951,67490,48,16.06,Medical,Paid Off,2024-12-27
2296,488,11848,48,12.38,Education,Current,2024-12-23
2297,428,85405,24,11.48,Education,Current,2025-10-25
2298,408,49064,60,17.43,Education,Current,2025-06-20
2299,1053,46611,60,11.4,Vehicle,Paid Off,2025-06-02
2300,1371,12725,12,12.98,Medical,Default,2024-03-31
2301,105,15101,36,20.76,Vehicle,Current,2024-05-12
2302,908,93934,36,13.52,Medical,Default,2026-01-17
2303,959,10000,6,10.44,Business Expansion,Paid Off,2025-12-21
2304,1763,63139,60,13.4,Business Expansion,Default,2026-02-11
2305,451,26545,48,21.49,Debt Consolidation,Default,2022-05-02
2306,1783,15232,36,11.25,Debt Consolidation,Default,2024-09-11
2307,1550,20096,12,19.06,Vehicle,Current,2023-05-12
2308,1222,15843,12,17.58,Business Expansion,Current,2024-03-11
2309,75,58341,12,12.61,Home Renovation,Paid Off,2023-12-19
2310,420,26771,12,21.54,Education,Current,2023-07-20
2311,2000,25339,36,11.04,Business Expansion,Current,2026-02-23
2312,1066,20809,60,11.4,Education,Paid Off,2024-06-27
2313,1015,31162,60,12.94,Home Renovation,Current,2023-11-02
2314,1936,15093,60,10.97,Business Expansion,Current,2023-09-30
2315,1107,66819,6,19.15,Vehicle,Paid Off,2025-05-10
2316,1427,36331,12,17.76,Debt Consolidation,Current,2023-09-04
2317,1788,54114,6,16.27,Vehicle,Current,2025-06-03
2318,1791,29693,12,10.38,Wedding,Default,2026-03-25
2319,474,76577,24,20.44,Vehicle,Current,2022-03-25
2320,1671,22201,24,10.91,Vehicle,Paid Off,2024-08-13
2321,332,21135,48,11.61,Wedding,Current,2025-12-24
2322,1329,30998,36,18.98,Business Expansion,Current,2023-04-06
2323,271,39757,6,10.61,Business Expansion,Default,2026-02-07
2324,1825,50537,48,20.31,Debt Consolidation,Current,2023-05-10
2325,1984,111555,60,15.68,Vehicle,Current,2025-12-07
2326,1331,108807,36,10.21,Debt Consolidation,Current,2022-08-04
2327,864,56543,24,20.03,Medical,Default,2026-02-09
2328,1890,60413,24,17.5,Vehicle,Default,2023-11-05
2329,998,49589,60,19.95,Home Renovation,Current,2024-01-01
2330,1961,53823,6,10.76,Education,Current,2024-09-21
2331,1224,196369,48,15.69,Vehicle,Default,2025-04-25
2332,497,157033,60,12.82,Debt Consolidation,Default,2026-05-19
2333,1752,28111,60,15.6,Debt Consolidation,Current,2025-05-27
2334,457,76418,48,14.2,Debt Consolidation,Current,2024-11-28
2335,1192,11178,60,14.28,Home Renovation,Paid Off,2025-05-17
2336,1272,64986,48,19.98,Home Renovation,Current,2025-08-09
2337,1327,41361,48,10.69,Education,Current,2026-04-14
2338,1211,10565,24,16.75,Business Expansion,Default,2025-12-23
2339,407,24362,36,19.69,Wedding,Current,2026-01-11
2340,1400,44065,6,13.84,Debt Consolidation,Default,2024-06-20
2341,725,66204,36,16.67,Home Renovation,Default,2024-12-06
2342,50,22860,36,19.66,Wedding,Current,2025-07-10
2343,1740,46877,36,17.86,Education,Current,2022-02-22
2344,1489,15721,48,11.76,Medical,Current,2025-07-15
2345,422,29571,6,13.15,Debt Consolidation,Current,2024-04-24
2346,978,19717,6,18.61,Medical,Current,2023-06-04
2347,763,26553,60,13.8,Medical,Paid Off,2023-05-25
2348,287,34016,36,19.3,Vehicle,Current,2023-10-27
2349,741,22722,60,21.89,Debt Consolidation,Current,2023-06-23
2350,1626,50267,12,12.12,Debt Consolidation,Paid Off,2026-04-28
2351,1708,40918,48,17.6,Vehicle,Default,2026-02-25
2352,1575,58332,24,19.26,Debt Consolidation,Current,2022-12-19
2353,715,33472,36,20.21,Medical,Default,2023-11-15
2354,1658,45944,48,16.23,Medical,Current,2023-04-12
2355,557,28923,24,10.77,Home Renovation,Current,2026-01-18
2356,34,54740,60,14.58,Vehicle,Current,2025-06-27
2357,1108,40494,60,11.83,Education,Default,2024-02-23
2358,887,10475,24,20.2,Medical,Default,2024-09-21
2359,130,14943,24,19.57,Debt Consolidation,Default,2024-01-11
2360,341,53570,12,21.49,Home Renovation,Paid Off,2023-10-24
2361,1820,72079,6,11.87,Business Expansion,Current,2023-09-28
2362,1756,42574,60,17.53,Debt Consolidation,Default,2023-08-30
2363,1653,60099,48,16.23,Business Expansion,Default,2024-03-26
2364,236,26453,60,10.45,Home Renovation,Current,2022-07-11
2365,716,35441,60,16.97,Vehicle,Current,2025-09-20
2366,203,12718,24,11.32,Business Expansion,Current,2023-11-28
2367,1917,10000,24,14.46,Home Renovation,Current,2024-02-28
2368,633,43661,60,19.68,Business Expansion,Current,2023-08-25
2369,1282,62890,48,21.63,Education,Paid Off,2023-10-26
2370,1453,26105,36,19.83,Business Expansion,Default,2023-05-19
2371,40,57199,12,17.84,Home Renovation,Default,2023-07-15
2372,895,281317,36,12.31,Education,Default,2025-11-24
2373,1901,34659,12,20.44,Wedding,Default,2024-06-20
2374,809,95961,12,11.32,Education,Current,2023-08-31
2375,315,21293,6,20.22,Debt Consolidation,Current,2024-09-16
2376,1843,21878,36,14.68,Business Expansion,Current,2025-02-02
2377,121,80794,12,14.65,Business Expansion,Default,2024-11-28
2378,908,45963,36,17.34,Wedding,Paid Off,2024-03-03
2379,173,36643,24,18.33,Debt Consolidation,Default,2024-01-16
2380,417,76966,24,14.89,Education,Paid Off,2024-01-17
2381,383,59507,24,16.25,Wedding,Default,2022-06-07
2382,1017,27648,12,13.52,Education,Current,2025-12-09
2383,1792,81482,48,16.74,Debt Consolidation,Current,2022-07-17
2384,858,42444,48,18.35,Medical,Current,2025-01-01
2385,951,18024,6,19.59,Education,Current,2025-05-22
2386,1197,93565,60,13.85,Wedding,Current,2025-12-08
2387,1509,100571,48,19.76,Vehicle,Current,2023-04-04
2388,1659,29343,24,16.68,Vehicle,Paid Off,2022-04-19
2389,1374,24856,48,14.97,Vehicle,Default,2025-04-25
2390,484,26128,6,21.41,Home Renovation,Current,2022-12-17
2391,558,57906,48,15.11,Home Renovation,Current,2025-08-24
2392,595,46994,24,15.46,Education,Default,2025-12-17
2393,81,45619,6,18.03,Wedding,Paid Off,2022-05-14
2394,1033,37027,24,16.62,Home Renovation,Current,2026-01-30
2395,1365,66578,60,16.97,Wedding,Default,2024-06-01
2396,1572,35319,12,21.83,Wedding,Paid Off,2023-03-17
2397,1158,42652,36,13.37,Wedding,Paid Off,2025-11-28
2398,1994,27723,24,13.63,Debt Consolidation,Current,2025-03-13
2399,1720,19993,48,21.33,Debt Consolidation,Paid Off,2022-10-23
2400,941,45105,48,21.75,Medical,Default,2025-04-16
2401,1016,24882,6,21.64,Wedding,Current,2022-04-19
2402,722,50454,24,16.84,Home Renovation,Current,2026-05-06
2403,201,90387,48,10.3,Wedding,Current,2024-04-27
2404,1973,24179,12,18.66,Business Expansion,Default,2023-05-25
2405,1574,37035,12,19.95,Wedding,Current,2022-03-02
2406,1551,25533,36,18.61,Home Renovation,Paid Off,2023-11-11
2407,759,19645,6,21.33,Wedding,Default,2025-03-21
2408,600,52737,60,14.34,Vehicle,Current,2024-04-14
2409,1030,41871,60,15.43,Education,Current,2023-12-05
2410,985,47491,6,13.39,Wedding,Default,2022-12-30
2411,23,37551,36,20.49,Home Renovation,Current,2024-10-20
2412,1059,14351,12,12.76,Education,Current,2023-02-15
2413,247,24430,24,21.82,Home Renovation,Current,2025-07-20
2414,140,16392,24,15.15,Business Expansion,Current,2022-07-12
2415,1105,30822,24,9.76,Home Renovation,Default,2025-05-26
2416,1793,75314,48,10.24,Home Renovation,Default,2024-02-04
2417,1048,47378,12,9.52,Home Renovation,Paid Off,2024-12-19
2418,668,35220,6,13.59,Home Renovation,Current,2023-09-20
2419,753,24485,48,16.54,Education,Paid Off,2022-05-23
2420,202,25729,12,17.46,Education,Default,2024-10-17
2421,1555,20190,48,12.23,Home Renovation,Paid Off,2023-12-09
2422,1506,58729,60,20.91,Medical,Paid Off,2025-05-13
2423,1267,14105,48,11.71,Wedding,Default,2024-06-21
2424,1201,26660,12,15.84,Home Renovation,Current,2024-06-30
2425,1017,29977,48,9.98,Debt Consolidation,Current,2025-01-05
2426,1634,24974,6,19.59,Medical,Paid Off,2023-10-01
2427,968,25093,6,13.86,Business Expansion,Current,2023-01-05
2428,1841,38564,48,11.59,Vehicle,Current,2022-07-24
2429,1595,51072,12,17.04,Medical,Current,2025-06-09
2430,2000,65820,36,21.11,Debt Consolidation,Paid Off,2025-01-27
2431,1231,30139,36,19.3,Wedding,Paid Off,2022-08-27
2432,883,23638,48,10.32,Medical,Current,2023-05-20
2433,491,43097,12,12.49,Education,Current,2024-10-02
2434,634,25530,36,10.02,Vehicle,Current,2022-05-01
2435,1629,28260,60,18.35,Home Renovation,Current,2025-04-25
2436,1011,25970,48,10.64,Medical,Default,2025-09-03
2437,1301,10913,48,16.54,Business Expansion,Default,2025-12-09
2438,1375,12396,48,14.43,Wedding,Current,2025-01-23
2439,1894,15002,12,13.03,Vehicle,Paid Off,2022-10-05
2440,977,114465,12,13.16,Vehicle,Current,2025-07-06
2441,1716,41657,36,14.94,Vehicle,Default,2022-06-18
2442,276,11097,6,15.64,Business Expansion,Default,2023-10-21
2443,275,25414,36,17.12,Vehicle,Default,2023-09-19
2444,764,124773,24,19.14,Home Renovation,Paid Off,2025-12-02
2445,813,13718,48,19.89,Home Renovation,Default,2023-01-21
2446,943,11143,24,20.65,Business Expansion,Default,2026-03-12
2447,389,54375,48,11.67,Wedding,Current,2023-10-05
2448,1384,26015,6,16.18,Medical,Default,2022-04-07
2449,1116,19674,36,11.85,Home Renovation,Paid Off,2025-01-06
2450,632,60200,60,20.42,Business Expansion,Default,2026-02-21
2451,755,64018,48,20.12,Medical,Default,2024-11-07
2452,864,54562,60,18.24,Home Renovation,Current,2023-03-16
2453,837,12360,36,21.37,Wedding,Paid Off,2023-03-30
2454,57,44706,24,10.41,Vehicle,Current,2023-02-21
2455,352,44212,12,16.64,Home Renovation,Paid Off,2025-06-09
2456,448,23432,6,21.03,Wedding,Current,2023-02-26
2457,995,124322,6,21.05,Education,Current,2022-01-10
2458,1008,30282,60,19.67,Education,Default,2023-11-09
2459,1564,108086,36,19.83,Debt Consolidation,Paid Off,2024-02-01
2460,1668,59824,36,10.06,Business Expansion,Default,2022-10-18
2461,1953,27605,12,17.27,Vehicle,Current,2023-06-13
2462,1808,122338,60,16.63,Medical,Current,2025-07-06
2463,1414,54533,12,21.25,Wedding,Paid Off,2025-08-31
2464,1964,111982,24,14.62,Vehicle,Current,2022-01-21
2465,963,21674,36,14.21,Debt Consolidation,Default,2023-01-24
2466,1960,36111,36,12.67,Wedding,Current,2022-01-22
2467,1142,50069,60,14.44,Debt Consolidation,Current,2025-11-26
2468,645,89633,36,11.11,Education,Current,2025-11-13
2469,1987,39243,6,17.47,Education,Current,2022-08-25
2470,96,71913,36,10.33,Medical,Default,2025-01-04
2471,764,10528,12,21.29,Wedding,Current,2023-06-10
2472,1660,21651,60,21.13,Medical,Paid Off,2024-03-26
2473,539,28271,48,13.08,Medical,Paid Off,2025-03-13
2474,1112,14487,6,19.01,Debt Consolidation,Current,2024-03-19
2475,554,38120,12,21.38,Debt Consolidation,Default,2025-02-10
2476,1374,41416,36,12.01,Home Renovation,Default,2024-11-27
2477,665,10000,36,15.49,Education,Current,2022-08-17
2478,1056,49636,6,19.91,Home Renovation,Paid Off,2023-01-13
2479,2,10000,60,19.58,Vehicle,Current,2023-05-11
2480,878,68676,48,14.14,Education,Current,2026-02-21
2481,773,29158,36,16.96,Wedding,Current,2022-03-26
2482,1181,28769,48,19.08,Debt Consolidation,Paid Off,2023-01-23
2483,1930,55197,12,18.56,Business Expansion,Paid Off,2022-03-31
2484,1791,30146,6,21.36,Debt Consolidation,Current,2023-12-01
2485,1331,72026,24,21.02,Vehicle,Paid Off,2023-12-19
2486,1038,53579,12,20.77,Vehicle,Current,2022-04-26
2487,1233,86107,36,11.41,Business Expansion,Paid Off,2023-08-21
2488,1271,32727,6,12.32,Education,Current,2025-07-08
2489,740,52970,24,17.73,Home Renovation,Default,2024-06-17
2490,289,94296,36,10.37,Business Expansion,Current,2023-05-19
2491,1408,89191,48,13.1,Education,Default,2022-11-26
2492,329,24386,48,21.55,Home Renovation,Current,2022-04-27
2493,170,36528,60,10.31,Business Expansion,Default,2024-11-26
2494,1550,45920,6,17.23,Wedding,Paid Off,2022-12-14
2495,1728,13758,24,14.13,Home Renovation,Default,2022-10-21
2496,359,22337,60,12.42,Home Renovation,Paid Off,2024-02-20
2497,903,38753,48,10.23,Debt Consolidation,Default,2024-03-04
2498,780,41749,48,11.0,Debt Consolidation,Current,2023-04-05
2499,1727,22237,60,9.94,Home Renovation,Paid Off,2025-01-22
2500,1679,43776,6,17.61,Business Expansion,Paid Off,2024-09-02
2501,107,23045,60,14.33,Business Expansion,Default,2025-11-05
2502,1564,10322,36,15.12,Education,Paid Off,2026-03-13
2503,1831,17986,60,15.63,Medical,Default,2023-05-28
2504,1446,37195,60,15.19,Vehicle,Paid Off,2022-11-10
2505,64,21409,48,20.49,Education,Current,2023-04-04
2506,1259,21604,24,17.46,Vehicle,Current,2022-12-24
2507,1537,26166,24,20.52,Wedding,Default,2024-01-24
2508,910,34969,6,14.9,Education,Current,2023-09-07
2509,1763,76138,6,15.25,Business Expansion,Default,2025-12-26
2510,824,95916,12,21.84,Debt Consolidation,Paid Off,2022-09-14
2511,966,30945,60,13.91,Vehicle,Current,2024-04-11
2512,1446,14605,36,15.26,Vehicle,Paid Off,2024-07-15
2513,103,40513,36,15.29,Medical,Default,2023-11-23
2514,749,10000,60,14.49,Business Expansion,Current,2026-01-21
2515,1739,33205,12,12.58,Education,Default,2025-12-30
2516,1089,37727,48,11.93,Wedding,Default,2026-02-02
2517,1750,20854,48,14.04,Business Expansion,Paid Off,2024-08-06
2518,1094,20451,36,14.19,Education,Default,2023-09-21
2519,972,31823,36,11.27,Business Expansion,Current,2022-08-11
2520,334,83328,60,15.15,Debt Consolidation,Current,2026-05-06
2521,1840,20873,48,14.65,Education,Default,2023-02-13
2522,1961,21808,24,16.4,Wedding,Current,2022-11-17
2523,1445,32115,36,21.21,Education,Current,2024-06-03
2524,1347,21187,36,9.8,Vehicle,Default,2023-02-27
2525,1844,87486,48,17.84,Wedding,Default,2023-07-14
2526,100,55816,60,16.54,Wedding,Default,2022-11-16
2527,1567,28814,36,16.69,Education,Current,2023-02-10
2528,1531,47293,36,13.46,Debt Consolidation,Current,2023-05-19
2529,49,20677,60,11.13,Medical,Current,2024-09-23
2530,26,54994,48,21.16,Business Expansion,Paid Off,2025-06-08
2531,946,20924,60,17.35,Wedding,Current,2022-03-14
2532,202,38449,6,19.34,Home Renovation,Default,2022-06-25
2533,1414,72937,6,21.0,Medical,Current,2022-04-19
2534,1745,32862,6,13.42,Education,Paid Off,2024-01-01
2535,764,30409,60,11.38,Medical,Paid Off,2023-03-13
2536,1366,32746,6,14.04,Business Expansion,Default,2023-10-09
2537,229,45533,36,15.44,Education,Current,2025-12-11
2538,1560,91525,24,13.29,Education,Current,2025-02-24
2539,1438,55588,12,11.54,Business Expansion,Current,2022-08-31
2540,925,23621,48,14.62,Business Expansion,Current,2025-02-24
2541,134,19610,60,15.37,Wedding,Current,2023-07-30
2542,103,52304,12,21.7,Education,Default,2025-09-21
2543,1792,19710,36,10.71,Education,Current,2022-03-22
2544,849,11471,36,15.41,Education,Default,2024-09-03
2545,885,44245,6,16.83,Vehicle,Current,2024-01-13
2546,130,79183,48,16.65,Home Renovation,Current,2024-07-05
2547,541,45012,36,21.33,Medical,Current,2025-03-06
2548,613,47138,24,21.85,Home Renovation,Paid Off,2024-01-28
2549,1491,41375,12,11.19,Wedding,Current,2023-09-07
2550,1683,42907,36,20.96,Debt Consolidation,Default,2022-08-16
2551,1118,47984,60,11.96,Medical,Default,2025-07-22
2552,329,31319,24,18.39,Home Renovation,Current,2026-05-30
2553,584,32001,24,17.04,Home Renovation,Default,2024-10-10
2554,129,29398,48,20.64,Education,Paid Off,2024-05-05
2555,337,47992,24,20.14,Business Expansion,Default,2023-01-29
2556,1812,61780,24,21.78,Vehicle,Default,2022-02-18
2557,625,99830,24,20.82,Wedding,Current,2022-04-17
2558,304,15043,12,18.26,Vehicle,Current,2023-06-23
2559,311,91341,36,13.72,Wedding,Paid Off,2023-07-13
2560,1346,23635,60,15.23,Medical,Current,2022-06-14
2561,1028,37752,48,9.89,Home Renovation,Paid Off,2025-07-02
2562,1212,60068,60,16.67,Vehicle,Current,2023-09-12
2563,535,33193,12,20.81,Vehicle,Current,2024-02-18
2564,1061,51973,6,18.19,Wedding,Current,2023-07-08
2565,1232,55966,36,13.7,Debt Consolidation,Default,2024-11-15
2566,57,32548,36,14.59,Education,Current,2023-12-02
2567,1725,47293,24,18.49,Education,Default,2025-02-05
2568,865,35812,36,13.02,Vehicle,Current,2022-06-20
2569,147,39398,60,10.56,Medical,Paid Off,2025-09-26
2570,1374,19441,48,20.7,Debt Consolidation,Default,2022-02-17
2571,582,82226,12,19.58,Education,Current,2022-08-08
2572,376,97894,6,11.71,Education,Paid Off,2022-05-14
2573,634,33722,48,19.52,Home Renovation,Current,2026-05-15
2574,399,69238,6,9.62,Wedding,Paid Off,2022-01-28
2575,1355,19597,24,20.38,Home Renovation,Default,2025-06-18
2576,448,69893,12,16.78,Wedding,Current,2024-08-01
2577,64,33907,24,19.33,Business Expansion,Current,2022-08-05
2578,312,23407,6,10.2,Education,Paid Off,2022-10-12
2579,1648,27169,60,21.08,Home Renovation,Default,2023-01-16
2580,875,16925,60,21.39,Vehicle,Paid Off,2022-01-08
2581,31,23530,60,12.41,Wedding,Current,2022-04-13
2582,1130,10000,6,14.34,Business Expansion,Default,2025-07-04
2583,1451,52630,12,15.45,Wedding,Default,2023-02-09
2584,1101,74341,36,17.07,Vehicle,Current,2023-01-17
2585,1972,23480,24,18.64,Debt Consolidation,Current,2025-04-27
2586,247,46857,6,15.03,Home Renovation,Paid Off,2024-11-05
2587,186,12582,6,11.7,Medical,Current,2023-02-09
2588,741,17758,12,20.48,Education,Default,2025-03-24
2589,129,31625,60,11.05,Home Renovation,Default,2026-04-09
2590,967,53537,12,11.84,Debt Consolidation,Default,2023-10-21
2591,478,35559,12,11.53,Debt Consolidation,Current,2025-07-25
2592,969,65487,48,13.21,Business Expansion,Default,2024-04-24
2593,1785,14210,60,13.07,Medical,Current,2024-05-23
2594,965,18176,24,18.69,Home Renovation,Current,2024-12-22
2595,1064,67988,60,20.63,Medical,Paid Off,2025-10-31
2596,1713,95570,24,18.93,Home Renovation,Paid Off,2022-05-13
2597,1624,20454,6,15.67,Home Renovation,Paid Off,2026-02-10
2598,349,21567,48,18.95,Home Renovation,Paid Off,2024-05-30
2599,892,10000,60,19.06,Vehicle,Current,2026-01-06
2600,177,48511,6,21.71,Home Renovation,Current,2025-10-13
2601,549,88688,24,16.85,Wedding,Default,2024-01-11
2602,595,32298,60,17.07,Business Expansion,Default,2022-05-15
2603,1708,46841,24,18.59,Vehicle,Default,2023-10-16
2604,347,53779,24,18.78,Medical,Paid Off,2024-09-10
2605,1797,27338,36,13.25,Medical,Paid Off,2024-09-28
2606,1545,54549,48,21.99,Education,Default,2023-01-25
2607,857,54990,48,11.63,Medical,Current,2025-11-15
2608,1774,32436,36,15.31,Medical,Paid Off,2024-08-03
2609,323,54721,36,15.3,Vehicle,Default,2024-08-09
2610,1071,56388,12,11.28,Vehicle,Current,2026-03-18
2611,412,46156,36,21.37,Debt Consolidation,Current,2022-10-13
2612,471,127388,24,14.27,Education,Current,2025-07-18
2613,1084,26580,36,14.07,Debt Consolidation,Default,2024-06-08
2614,613,26374,60,20.82,Business Expansion,Current,2022-11-06
2615,1392,30051,12,12.21,Vehicle,Current,2022-02-03
2616,701,26224,36,11.37,Education,Current,2023-11-22
2617,382,31440,6,15.72,Medical,Current,2022-11-21
2618,1163,48179,48,12.97,Vehicle,Default,2023-01-25
2619,90,56728,48,18.55,Vehicle,Default,2024-06-05
2620,459,18613,12,15.59,Home Renovation,Default,2025-09-25
2621,1093,49317,24,21.52,Medical,Default,2022-05-18
2622,1902,25418,60,15.46,Education,Current,2023-08-16
2623,897,14463,12,15.98,Debt Consolidation,Default,2024-10-09
2624,406,71133,12,14.7,Medical,Paid Off,2022-01-27
2625,804,26733,60,11.48,Medical,Current,2025-07-15
2626,1145,31797,60,17.23,Home Renovation,Paid Off,2025-06-06
2627,79,49900,48,11.12,Medical,Current,2023-08-01
2628,1624,29031,60,14.17,Debt Consolidation,Current,2025-11-11
2629,1583,19201,12,14.12,Home Renovation,Current,2024-08-27
2630,669,45366,6,15.09,Education,Current,2024-05-04
2631,1231,53886,12,21.31,Education,Default,2025-11-10
2632,91,38522,24,17.42,Debt Consolidation,Current,2024-09-02
2633,713,31654,24,16.44,Debt Consolidation,Paid Off,2025-03-28
2634,105,40216,24,18.23,Medical,Current,2022-09-18
2635,9,48541,60,16.65,Wedding,Current,2023-04-14
2636,293,28037,48,17.12,Vehicle,Current,2023-05-26
2637,1262,21345,48,15.37,Medical,Default,2022-02-09
2638,909,24524,48,20.51,Debt Consolidation,Paid Off,2024-02-26
2639,1237,13427,12,17.3,Business Expansion,Paid Off,2022-06-16
2640,969,21875,36,15.28,Medical,Current,2026-01-30
2641,627,32244,6,15.12,Education,Default,2026-05-12
2642,1513,45291,24,18.4,Debt Consolidation,Current,2024-01-16
2643,1614,40480,6,15.42,Wedding,Current,2023-04-03
2644,799,11522,6,13.59,Vehicle,Paid Off,2025-06-25
2645,1929,56641,48,11.33,Medical,Current,2023-07-13
2646,1490,14342,36,21.82,Business Expansion,Paid Off,2025-05-23
2647,754,40244,12,19.8,Education,Current,2025-08-15
2648,887,32141,48,17.06,Wedding,Default,2023-08-29
2649,1614,40142,6,18.69,Business Expansion,Current,2023-02-04
2650,82,36268,48,13.03,Vehicle,Default,2024-02-10
2651,1577,80973,60,19.73,Medical,Current,2022-01-23
2652,1368,25895,24,12.05,Home Renovation,Current,2023-08-30
2653,1372,110557,6,17.65,Vehicle,Current,2026-04-11
2654,497,17439,6,14.11,Education,Default,2026-05-08
2655,579,23515,36,17.32,Education,Current,2025-02-11
2656,156,35964,48,15.05,Home Renovation,Paid Off,2023-10-06
2657,1498,24319,24,15.2,Wedding,Current,2023-02-10
2658,835,66873,48,15.17,Business Expansion,Paid Off,2022-11-30
2659,1096,40104,12,13.54,Home Renovation,Paid Off,2022-02-04
2660,1866,50942,6,20.35,Vehicle,Current,2025-02-05
2661,1505,53179,24,11.27,Vehicle,Current,2026-01-15
2662,754,16206,48,9.82,Wedding,Paid Off,2024-06-08
2663,1025,117603,24,14.44,Business Expansion,Default,2023-10-31
2664,222,73774,6,17.55,Business Expansion,Current,2023-10-26
2665,1522,16068,48,9.99,Home Renovation,Default,2024-11-13
2666,1684,48288,60,18.47,Vehicle,Default,2022-09-28
2667,1857,37173,6,21.09,Education,Paid Off,2022-10-14
2668,829,45973,6,16.03,Education,Paid Off,2026-01-01
2669,766,11548,6,18.93,Medical,Current,2024-01-02
2670,1246,38711,6,14.66,Home Renovation,Paid Off,2026-03-18
2671,776,21382,36,14.51,Business Expansion,Current,2022-05-08
2672,1283,43317,36,17.52,Wedding,Current,2024-03-21
2673,1529,33336,12,16.35,Debt Consolidation,Paid Off,2022-07-03
2674,345,34563,12,15.11,Debt Consolidation,Default,2022-08-25
2675,530,21552,24,12.34,Wedding,Default,2022-04-26
2676,177,52552,60,16.47,Wedding,Paid Off,2022-04-18
2677,1664,40409,60,12.32,Home Renovation,Default,2022-03-28
2678,819,31300,12,18.98,Debt Consolidation,Default,2022-11-09
2679,1469,42785,12,15.76,Vehicle,Current,2023-10-24
2680,1367,33828,60,17.88,Business Expansion,Paid Off,2022-02-09
2681,1537,60302,24,15.65,Wedding,Current,2025-10-03
2682,1275,38412,60,14.69,Home Renovation,Default,2022-05-20
2683,1615,84027,12,16.87,Education,Default,2023-03-04
2684,686,31851,48,15.64,Wedding,Default,2023-12-17
2685,115,80545,6,16.77,Business Expansion,Paid Off,2024-01-24
2686,1840,32812,12,14.46,Business Expansion,Paid Off,2022-11-08
2687,1986,28899,6,20.94,Business Expansion,Default,2026-03-05
2688,1727,30118,24,12.82,Business Expansion,Default,2024-02-06
2689,227,47993,36,11.5,Debt Consolidation,Current,2023-02-17
2690,563,33210,48,12.7,Medical,Default,2023-02-05
2691,655,61569,24,14.41,Medical,Current,2025-08-25
2692,1146,12828,36,9.86,Wedding,Current,2025-05-20
2693,7,44611,60,15.9,Education,Paid Off,2024-04-10
2694,1162,21942,12,10.91,Debt Consolidation,Paid Off,2024-03-04
2695,1399,40190,6,18.79,Education,Current,2023-02-26
2696,1047,29568,48,18.7,Debt Consolidation,Default,2023-09-04
2697,1792,140787,60,17.93,Debt Consolidation,Default,2025-04-29
2698,428,49931,24,14.01,Wedding,Current,2022-04-22
2699,352,48520,60,12.37,Education,Current,2023-06-01
2700,988,46802,48,9.8,Education,Paid Off,2022-01-26
2701,437,33197,12,20.25,Vehicle,Current,2023-02-27
2702,1221,49744,60,14.36,Vehicle,Current,2023-11-02
2703,1105,12814,36,17.02,Vehicle,Default,2022-12-05
2704,590,56976,36,16.51,Debt Consolidation,Current,2023-08-08
2705,340,105480,60,20.22,Home Renovation,Current,2023-05-24
2706,1391,99889,48,10.84,Debt Consolidation,Default,2022-01-01
2707,147,77841,6,17.24,Medical,Current,2022-01-23
2708,1944,12838,6,13.29,Wedding,Default,2024-02-21
2709,938,33759,48,21.52,Home Renovation,Current,2022-07-19
2710,1583,14632,24,12.19,Vehicle,Current,2023-01-26
2711,556,24895,60,20.46,Medical,Paid Off,2022-06-05
2712,1038,35598,36,17.67,Debt Consolidation,Current,2023-09-02
2713,452,62087,6,20.73,Education,Paid Off,2023-09-11
2714,528,23719,24,15.21,Home Renovation,Default,2023-02-24
2715,274,29056,60,18.8,Debt Consolidation,Current,2025-10-28
2716,1242,23524,6,20.5,Education,Default,2024-09-02
2717,567,45364,6,10.91,Education,Current,2026-01-24
2718,870,31912,36,20.37,Wedding,Default,2025-04-02
2719,1963,60283,48,12.91,Wedding,Paid Off,2022-02-16
2720,1191,32772,48,15.5,Wedding,Paid Off,2026-02-06
2721,22,102500,12,12.19,Wedding,Current,2024-03-25
2722,1685,40285,36,9.87,Vehicle,Current,2024-10-15
2723,126,124215,36,14.66,Business Expansion,Default,2022-01-28
2724,672,13500,6,17.71,Medical,Paid Off,2026-04-26
2725,585,124463,60,13.02,Education,Default,2024-09-08
2726,1625,36445,24,9.81,Debt Consolidation,Default,2023-07-11
2727,881,92906,12,12.44,Debt Consolidation,Current,2024-07-06
2728,1303,96863,6,21.95,Debt Consolidation,Current,2022-04-01
